customer_id,Cluster_ID,Segment_Name,tenure,MonthlyCharges,TotalCharges,AverageMonthlySpend,ServiceCount,Churn,Churn_Binary
CUST-00289,2,High-Spend At-Risk Onboarders,8,74.5,606.55,75.81875,2,Yes,1
CUST-00290,1,New Low-Spend Basic Customers,10,44.85,435.4,43.54,1,Yes,1
CUST-00291,2,High-Spend At-Risk Onboarders,24,76.1,1712.7,71.3625,2,Yes,1
CUST-00292,2,High-Spend At-Risk Onboarders,35,61.2,2021.2,57.74857142857143,4,No,0
CUST-00293,2,High-Spend At-Risk Onboarders,23,86.8,1940.8,84.38260869565217,4,No,0
CUST-00294,2,High-Spend At-Risk Onboarders,6,89.35,567.8,94.63333333333333,3,No,0
CUST-00295,1,New Low-Spend Basic Customers,12,19.7,220.35,18.3625,1,No,0
CUST-00296,1,New Low-Spend Basic Customers,1,20.25,20.25,20.25,1,No,0
CUST-00297,0,High-Value Long-Term Power Users,71,76.05,5436.45,76.56971830985916,2,No,0
CUST-00298,0,High-Value Long-Term Power Users,35,100.8,3437.5,98.21428571428571,5,No,0
CUST-00299,2,High-Spend At-Risk Onboarders,40,74.55,3015.75,75.39375,5,No,0
CUST-00300,2,High-Spend At-Risk Onboarders,1,73.6,73.6,73.6,2,Yes,1
CUST-00301,2,High-Spend At-Risk Onboarders,23,64.9,1509.8,65.64347826086956,3,No,0
CUST-00302,2,High-Spend At-Risk Onboarders,4,95.45,396.1,99.025,4,Yes,1
CUST-00303,2,High-Spend At-Risk Onboarders,4,90.4,356.65,89.1625,4,No,0
CUST-00304,0,High-Value Long-Term Power Users,68,60.3,4109.0,60.4264705882353,5,No,0
CUST-00305,2,High-Spend At-Risk Onboarders,38,81.85,3141.7,82.67631578947368,3,No,0
CUST-00306,3,Loyal Low-Spend Long-Termers,52,24.8,1229.1,23.63653846153846,2,No,0
CUST-00307,2,High-Spend At-Risk Onboarders,32,74.9,2303.35,71.9796875,2,Yes,1
CUST-00308,2,High-Spend At-Risk Onboarders,29,75.55,2054.4,70.84137931034483,5,No,0
CUST-00309,0,High-Value Long-Term Power Users,38,101.15,3741.85,98.46973684210526,5,No,0
CUST-00310,0,High-Value Long-Term Power Users,48,78.75,3682.45,76.71770833333333,6,No,0
CUST-00311,1,New Low-Spend Basic Customers,1,19.25,19.25,19.25,1,No,0
CUST-00312,2,High-Spend At-Risk Onboarders,22,89.05,1886.25,85.73863636363636,4,No,0
CUST-00313,0,High-Value Long-Term Power Users,43,115.05,4895.1,113.83953488372094,8,No,0
CUST-00314,2,High-Spend At-Risk Onboarders,5,69.35,341.6,68.32000000000001,1,No,0
CUST-00315,2,High-Spend At-Risk Onboarders,5,80.6,415.55,83.11,2,Yes,1
CUST-00316,0,High-Value Long-Term Power Users,51,110.05,5686.4,111.49803921568626,7,No,0
CUST-00317,3,Loyal Low-Spend Long-Termers,71,19.9,1355.1,19.085915492957746,1,No,0
CUST-00318,0,High-Value Long-Term Power Users,38,80.3,3058.65,80.49078947368422,6,Yes,1
CUST-00319,2,High-Spend At-Risk Onboarders,24,93.15,2231.05,92.96041666666667,4,Yes,1
CUST-00320,2,High-Spend At-Risk Onboarders,35,91.5,3236.35,92.46714285714286,4,No,0
CUST-00321,0,High-Value Long-Term Power Users,54,82.45,4350.1,80.55740740740741,7,Yes,1
CUST-00322,0,High-Value Long-Term Power Users,72,60.0,4264.0,59.22222222222222,5,No,0
CUST-00323,1,New Low-Spend Basic Customers,1,44.8,44.8,44.8,1,No,0
CUST-00324,1,New Low-Spend Basic Customers,9,48.6,422.3,46.922222222222224,2,No,0
CUST-00325,0,High-Value Long-Term Power Users,69,60.05,4176.7,60.53188405797101,5,No,0
CUST-00326,0,High-Value Long-Term Power Users,52,102.7,5138.1,98.8096153846154,6,No,0
CUST-00327,2,High-Spend At-Risk Onboarders,11,82.9,880.05,80.00454545454545,3,No,0
CUST-00328,2,High-Spend At-Risk Onboarders,2,70.35,139.05,69.525,1,Yes,1
CUST-00329,1,New Low-Spend Basic Customers,28,35.9,973.65,34.77321428571428,1,No,0
CUST-00330,2,High-Spend At-Risk Onboarders,17,82.65,1470.05,86.4735294117647,3,No,0
CUST-00331,1,New Low-Spend Basic Customers,35,19.85,739.35,21.124285714285715,1,No,0
CUST-00332,1,New Low-Spend Basic Customers,8,19.2,161.95,20.24375,1,No,0
CUST-00333,0,High-Value Long-Term Power Users,46,94.9,4422.95,96.15108695652174,5,No,0
CUST-00334,2,High-Spend At-Risk Onboarders,7,73.85,511.25,73.03571428571429,2,Yes,1
CUST-00335,2,High-Spend At-Risk Onboarders,2,80.6,155.8,77.9,3,Yes,1
CUST-00336,0,High-Value Long-Term Power Users,68,75.8,5293.95,77.85220588235293,6,Yes,1
CUST-00337,0,High-Value Long-Term Power Users,43,104.6,4759.85,110.69418604651163,6,Yes,1
CUST-00338,0,High-Value Long-Term Power Users,68,88.15,6148.45,90.41838235294118,8,No,0
CUST-00339,0,High-Value Long-Term Power Users,36,94.8,3565.65,99.04583333333333,4,No,0
CUST-00340,0,High-Value Long-Term Power Users,63,103.4,6603.0,104.80952380952381,6,Yes,1
CUST-00341,2,High-Spend At-Risk Onboarders,32,54.65,1830.1,57.190625,3,No,0
CUST-00342,0,High-Value Long-Term Power Users,71,85.75,6223.8,87.65915492957747,8,No,0
CUST-00343,0,High-Value Long-Term Power Users,66,67.45,4508.65,68.31287878787879,5,No,0
CUST-00344,3,Loyal Low-Spend Long-Termers,63,20.5,1328.15,21.081746031746032,1,No,0
CUST-00345,3,Loyal Low-Spend Long-Termers,41,20.25,865.0,21.097560975609756,1,No,0
CUST-00346,2,High-Spend At-Risk Onboarders,1,72.1,72.1,72.1,2,No,0
CUST-00347,2,High-Spend At-Risk Onboarders,2,90.4,168.2,84.1,3,Yes,1
CUST-00348,3,Loyal Low-Spend Long-Termers,70,19.45,1303.5,18.62142857142857,1,No,0
CUST-00349,1,New Low-Spend Basic Customers,23,44.95,996.85,43.34130434782609,2,No,0
CUST-00350,0,High-Value Long-Term Power Users,64,97.0,6430.9,100.4828125,5,No,0
CUST-00351,2,High-Spend At-Risk Onboarders,37,62.8,2278.75,61.58783783783784,5,No,0
CUST-00352,1,New Low-Spend Basic Customers,17,44.6,681.4,40.08235294117647,1,No,0
CUST-00353,2,High-Spend At-Risk Onboarders,7,89.15,574.35,82.05,3,No,0
CUST-00354,2,High-Spend At-Risk Onboarders,4,84.8,371.9,92.975,4,Yes,1
CUST-00355,1,New Low-Spend Basic Customers,21,41.9,840.1,40.00476190476191,2,Yes,1
CUST-00356,2,High-Spend At-Risk Onboarders,10,80.25,846.0,84.6,2,Yes,1
CUST-00357,2,High-Spend At-Risk Onboarders,16,54.1,889.0,55.5625,3,No,0
CUST-00358,0,High-Value Long-Term Power Users,64,105.25,6823.4,106.615625,6,No,0
CUST-00359,1,New Low-Spend Basic Customers,27,30.75,805.1,29.81851851851852,1,Yes,1
CUST-00360,0,High-Value Long-Term Power Users,42,97.1,4016.75,95.63690476190476,5,No,0
CUST-00361,1,New Low-Spend Basic Customers,5,20.2,83.75,16.75,1,No,0
CUST-00362,0,High-Value Long-Term Power Users,41,98.8,3959.15,96.56463414634146,5,No,0
CUST-00363,3,Loyal Low-Spend Long-Termers,58,50.3,2878.55,49.630172413793105,2,No,0
CUST-00364,3,Loyal Low-Spend Long-Termers,47,20.55,945.7,20.121276595744682,1,No,0
CUST-00365,2,High-Spend At-Risk Onboarders,18,75.9,1373.05,76.28055555555555,2,No,0
CUST-00366,2,High-Spend At-Risk Onboarders,5,96.5,492.55,98.51,4,Yes,1
CUST-00367,2,High-Spend At-Risk Onboarders,23,59.95,1406.0,61.130434782608695,3,No,0
CUST-00368,1,New Low-Spend Basic Customers,1,19.15,19.15,19.15,1,No,0
CUST-00369,0,High-Value Long-Term Power Users,71,98.65,6962.85,98.06830985915494,5,No,0
CUST-00370,0,High-Value Long-Term Power Users,72,112.6,8126.65,112.87013888888889,8,No,0
CUST-00371,1,New Low-Spend Basic Customers,33,20.6,690.25,20.916666666666668,1,No,0
CUST-00372,2,High-Spend At-Risk Onboarders,2,85.65,181.5,90.75,3,Yes,1
CUST-00373,1,New Low-Spend Basic Customers,24,35.75,830.8,34.61666666666667,2,No,0
CUST-00374,0,High-Value Long-Term Power Users,56,99.75,5608.4,100.14999999999999,6,No,0
CUST-00375,0,High-Value Long-Term Power Users,37,96.1,3646.8,98.56216216216217,4,No,0
CUST-00376,0,High-Value Long-Term Power Users,43,85.1,3662.25,85.1686046511628,7,No,0
CUST-00377,1,New Low-Spend Basic Customers,1,25.35,25.35,25.35,0,No,0
CUST-00378,2,High-Spend At-Risk Onboarders,25,104.95,2566.5,102.66,6,Yes,1
CUST-00379,0,High-Value Long-Term Power Users,61,89.65,5308.7,87.02786885245901,8,No,0
CUST-00380,2,High-Spend At-Risk Onboarders,17,86.75,1410.25,82.95588235294117,4,No,0
CUST-00381,2,High-Spend At-Risk Onboarders,41,86.2,3339.05,81.44024390243902,4,No,0
CUST-00382,1,New Low-Spend Basic Customers,1,50.65,50.65,50.65,2,Yes,1
CUST-00383,0,High-Value Long-Term Power Users,72,64.8,4732.35,65.72708333333334,6,No,0
CUST-00384,2,High-Spend At-Risk Onboarders,1,90.85,90.85,90.85,4,Yes,1
CUST-00385,0,High-Value Long-Term Power Users,48,108.1,5067.45,105.57187499999999,6,No,0
CUST-00386,1,New Low-Spend Basic Customers,11,19.95,214.75,19.522727272727273,1,Yes,1
CUST-00387,0,High-Value Long-Term Power Users,55,85.45,4874.7,88.63090909090909,4,Yes,1
CUST-00388,2,High-Spend At-Risk Onboarders,42,54.75,2348.45,55.915476190476184,5,No,0
CUST-00389,0,High-Value Long-Term Power Users,44,90.4,4063.0,92.3409090909091,4,No,0
CUST-00390,1,New Low-Spend Basic Customers,1,44.0,44.0,44.0,1,No,0
CUST-00391,2,High-Spend At-Risk Onboarders,27,95.6,2595.25,96.12037037037037,4,No,0
CUST-00392,2,High-Spend At-Risk Onboarders,27,84.8,2309.55,85.53888888888889,7,No,0
CUST-00393,1,New Low-Spend Basic Customers,2,44.3,89.3,44.65,1,No,0
CUST-00394,1,New Low-Spend Basic Customers,19,19.9,367.55,19.344736842105263,1,No,0
CUST-00395,0,High-Value Long-Term Power Users,42,95.05,3944.5,93.91666666666667,4,No,0
CUST-00396,0,High-Value Long-Term Power Users,66,90.05,5965.95,90.39318181818182,8,No,0
CUST-00397,0,High-Value Long-Term Power Users,33,109.9,3694.7,111.96060606060605,7,No,0
CUST-00398,2,High-Spend At-Risk Onboarders,34,73.95,2524.45,74.24852941176471,2,Yes,1
CUST-00399,2,High-Spend At-Risk Onboarders,33,54.6,1803.7,54.657575757575756,4,No,0
CUST-00400,1,New Low-Spend Basic Customers,23,20.05,415.1,18.047826086956523,1,No,0
CUST-00401,1,New Low-Spend Basic Customers,32,19.75,624.15,19.5046875,1,No,0
CUST-00402,1,New Low-Spend Basic Customers,11,20.05,237.7,21.60909090909091,1,No,0
CUST-00403,0,High-Value Long-Term Power Users,69,99.45,7007.6,101.55942028985508,5,Yes,1
CUST-00404,3,Loyal Low-Spend Long-Termers,68,55.9,3848.8,56.6,3,No,0
CUST-00405,1,New Low-Spend Basic Customers,20,19.7,419.4,20.97,1,No,0
CUST-00406,3,Loyal Low-Spend Long-Termers,72,19.8,1468.75,20.399305555555557,1,No,0
CUST-00407,0,High-Value Long-Term Power Users,60,95.4,5812.0,96.86666666666666,5,No,0
CUST-00408,2,High-Spend At-Risk Onboarders,32,93.95,2861.45,89.4203125,4,No,0
CUST-00409,1,New Low-Spend Basic Customers,1,19.9,19.9,19.9,1,Yes,1
CUST-00410,1,New Low-Spend Basic Customers,1,19.6,19.6,19.6,1,Yes,1
CUST-00411,2,High-Spend At-Risk Onboarders,3,81.35,233.7,77.89999999999999,3,Yes,1
CUST-00412,3,Loyal Low-Spend Long-Termers,46,24.45,1066.15,23.17717391304348,2,No,0
CUST-00413,2,High-Spend At-Risk Onboarders,29,74.95,2149.05,74.10517241379311,2,No,0
CUST-00414,0,High-Value Long-Term Power Users,51,87.35,4473.0,87.70588235294117,5,No,0
CUST-00415,2,High-Spend At-Risk Onboarders,48,70.65,3545.05,73.85520833333334,1,No,0
CUST-00416,2,High-Spend At-Risk Onboarders,16,73.25,1195.75,74.734375,2,No,0
CUST-00417,0,High-Value Long-Term Power Users,70,98.7,6858.9,97.9842857142857,6,No,0
CUST-00418,3,Loyal Low-Spend Long-Termers,40,24.8,1024.7,25.6175,2,No,0
CUST-00419,2,High-Spend At-Risk Onboarders,22,83.3,1845.9,83.90454545454546,3,Yes,1
CUST-00420,2,High-Spend At-Risk Onboarders,1,75.3,75.3,75.3,2,Yes,1
CUST-00421,1,New Low-Spend Basic Customers,5,24.3,132.25,26.45,2,No,0
CUST-00422,2,High-Spend At-Risk Onboarders,7,69.85,515.45,73.63571428571429,1,No,0
CUST-00423,0,High-Value Long-Term Power Users,29,100.55,2830.45,97.60172413793103,6,No,0
CUST-00424,3,Loyal Low-Spend Long-Termers,44,25.7,1110.5,25.238636363636363,2,No,0
CUST-00425,1,New Low-Spend Basic Customers,10,40.7,449.3,44.93,3,No,0
CUST-00426,3,Loyal Low-Spend Long-Termers,55,51.65,2838.55,51.61000000000001,2,No,0
CUST-00427,0,High-Value Long-Term Power Users,52,105.1,5376.4,103.39230769230768,6,No,0
CUST-00428,2,High-Spend At-Risk Onboarders,10,85.95,858.6,85.86,3,No,0
CUST-00429,2,High-Spend At-Risk Onboarders,18,75.6,1395.05,77.50277777777778,2,No,0
CUST-00430,3,Loyal Low-Spend Long-Termers,68,58.25,3975.7,58.46617647058823,4,No,0
CUST-00431,3,Loyal Low-Spend Long-Termers,61,19.4,1182.55,19.38606557377049,1,Yes,1
CUST-00432,0,High-Value Long-Term Power Users,72,65.2,4784.45,66.45069444444444,6,No,0
CUST-00433,2,High-Spend At-Risk Onboarders,2,53.45,119.5,59.75,3,No,0
CUST-00434,1,New Low-Spend Basic Customers,12,45.4,518.9,43.24166666666667,1,Yes,1
CUST-00435,3,Loyal Low-Spend Long-Termers,41,19.75,899.45,21.93780487804878,1,No,0
CUST-00436,1,New Low-Spend Basic Customers,26,44.45,1183.8,45.53076923076923,3,No,0
CUST-00437,1,New Low-Spend Basic Customers,36,20.85,720.05,20.001388888888886,1,No,0
CUST-00438,0,High-Value Long-Term Power Users,72,114.05,8468.2,117.6138888888889,8,No,0
CUST-00439,2,High-Spend At-Risk Onboarders,35,89.85,3161.2,90.32,4,No,0
CUST-00440,2,High-Spend At-Risk Onboarders,1,55.05,55.05,55.05,3,No,0
CUST-00441,2,High-Spend At-Risk Onboarders,16,112.95,1882.55,117.659375,7,No,0
CUST-00442,0,High-Value Long-Term Power Users,49,101.55,5070.4,103.47755102040816,5,No,0
CUST-00443,0,High-Value Long-Term Power Users,54,114.65,6049.5,112.02777777777777,8,No,0
CUST-00444,2,High-Spend At-Risk Onboarders,18,64.8,1166.7,64.81666666666666,4,No,0
CUST-00445,2,High-Spend At-Risk Onboarders,36,80.4,2937.65,81.60138888888889,2,No,0
CUST-00446,0,High-Value Long-Term Power Users,60,105.9,6396.45,106.6075,6,Yes,1
CUST-00447,2,High-Spend At-Risk Onboarders,1,69.55,69.55,69.55,1,Yes,1
CUST-00448,3,Loyal Low-Spend Long-Termers,52,25.05,1270.25,24.427884615384617,2,No,0
CUST-00449,2,High-Spend At-Risk Onboarders,8,94.75,759.55,94.94375,4,No,0
CUST-00450,0,High-Value Long-Term Power Users,72,105.5,7611.55,105.71597222222222,6,No,0
CUST-00451,3,Loyal Low-Spend Long-Termers,64,24.7,1642.75,25.66796875,2,No,0
CUST-00452,2,High-Spend At-Risk Onboarders,22,69.75,1545.4,70.24545454545455,5,No,0
CUST-00453,0,High-Value Long-Term Power Users,60,60.2,3582.4,59.70666666666667,5,No,0
CUST-00454,2,High-Spend At-Risk Onboarders,28,81.05,2227.1,79.53928571428571,2,Yes,1
CUST-00455,3,Loyal Low-Spend Long-Termers,61,24.4,1417.9,23.24426229508197,2,No,0
CUST-00456,2,High-Spend At-Risk Onboarders,24,104.15,2494.65,103.94375000000001,6,No,0
CUST-00457,2,High-Spend At-Risk Onboarders,28,92.9,2768.35,98.86964285714285,5,No,0
CUST-00458,2,High-Spend At-Risk Onboarders,30,80.8,2369.3,78.97666666666667,6,No,0
CUST-00459,1,New Low-Spend Basic Customers,2,20.0,38.0,19.0,1,No,0
CUST-00460,2,High-Spend At-Risk Onboarders,1,75.1,75.1,75.1,2,No,0
CUST-00461,1,New Low-Spend Basic Customers,6,19.65,100.9,16.816666666666666,1,No,0
CUST-00462,2,High-Spend At-Risk Onboarders,24,69.45,1614.05,67.25208333333333,4,No,0
CUST-00463,2,High-Spend At-Risk Onboarders,4,101.15,385.9,96.475,5,Yes,1
CUST-00464,2,High-Spend At-Risk Onboarders,7,99.8,673.25,96.17857142857143,5,Yes,1
CUST-00465,0,High-Value Long-Term Power Users,72,116.05,8404.9,116.73472222222222,8,No,0
CUST-00466,3,Loyal Low-Spend Long-Termers,70,40.05,2799.75,39.996428571428574,2,No,0
CUST-00467,0,High-Value Long-Term Power Users,64,102.1,6538.45,102.16328125,6,No,0
CUST-00468,0,High-Value Long-Term Power Users,72,89.7,6588.95,91.51319444444444,4,No,0
CUST-00469,3,Loyal Low-Spend Long-Termers,44,19.9,868.1,19.729545454545455,1,No,0
CUST-00470,2,High-Spend At-Risk Onboarders,13,55.95,734.35,56.48846153846154,2,Yes,1
CUST-00471,1,New Low-Spend Basic Customers,17,20.65,330.6,19.447058823529414,1,No,0
CUST-00472,1,New Low-Spend Basic Customers,1,55.0,55.0,55.0,2,Yes,1
CUST-00473,2,High-Spend At-Risk Onboarders,9,70.05,564.4,62.71111111111111,4,No,0
CUST-00474,2,High-Spend At-Risk Onboarders,24,53.6,1315.35,54.80625,3,No,0
CUST-00475,2,High-Spend At-Risk Onboarders,1,74.7,74.7,74.7,2,Yes,1
CUST-00476,2,High-Spend At-Risk Onboarders,24,80.25,1861.5,77.5625,3,Yes,1
CUST-00477,2,High-Spend At-Risk Onboarders,35,76.05,2747.2,78.49142857142857,5,No,0
CUST-00478,2,High-Spend At-Risk Onboarders,7,75.7,554.05,79.14999999999999,6,No,0
CUST-00479,2,High-Spend At-Risk Onboarders,5,96.1,453.4,90.67999999999999,4,Yes,1
CUST-00480,2,High-Spend At-Risk Onboarders,15,69.0,994.8,66.32,1,Yes,1
CUST-00481,1,New Low-Spend Basic Customers,11,19.65,225.75,20.522727272727273,1,No,0
CUST-00482,3,Loyal Low-Spend Long-Termers,48,45.3,2145.0,44.6875,3,Yes,1
CUST-00483,2,High-Spend At-Risk Onboarders,20,81.45,1671.6,83.58,2,No,0
CUST-00484,0,High-Value Long-Term Power Users,72,108.5,8003.8,111.16388888888889,7,No,0
CUST-00485,2,High-Spend At-Risk Onboarders,8,83.55,680.05,85.00625,3,Yes,1
CUST-00486,0,High-Value Long-Term Power Users,72,84.5,6130.85,85.15069444444445,3,No,0
CUST-00487,2,High-Spend At-Risk Onboarders,15,100.15,1415.0,94.33333333333333,5,No,0
CUST-00488,0,High-Value Long-Term Power Users,72,88.6,6201.95,86.13819444444444,7,No,0
CUST-00489,2,High-Spend At-Risk Onboarders,0,52.55,0.0,52.55,4,No,0
CUST-00490,2,High-Spend At-Risk Onboarders,1,74.35,74.35,74.35,2,Yes,1
CUST-00491,0,High-Value Long-Term Power Users,63,104.8,6597.25,104.71825396825396,6,No,0
CUST-00492,2,High-Spend At-Risk Onboarders,2,59.0,114.15,57.075,3,No,0
CUST-00493,2,High-Spend At-Risk Onboarders,2,74.4,139.4,69.7,2,Yes,1
CUST-00494,0,High-Value Long-Term Power Users,61,64.05,3902.6,63.97704918032787,4,No,0
CUST-00495,1,New Low-Spend Basic Customers,1,20.4,20.4,20.4,1,No,0
CUST-00496,1,New Low-Spend Basic Customers,22,43.75,903.6,41.07272727272727,3,Yes,1
CUST-00497,2,High-Spend At-Risk Onboarders,28,60.9,1785.65,63.77321428571429,4,No,0
CUST-00498,3,Loyal Low-Spend Long-Termers,70,19.8,1397.65,19.966428571428573,1,No,0
CUST-00499,1,New Low-Spend Basic Customers,5,28.45,131.05,26.21,1,Yes,1
CUST-00500,2,High-Spend At-Risk Onboarders,12,99.7,1238.45,103.20416666666667,6,Yes,1
CUST-00501,0,High-Value Long-Term Power Users,34,116.25,3899.05,114.6779411764706,8,No,0
CUST-00502,0,High-Value Long-Term Power Users,71,80.7,5676.0,79.94366197183099,3,No,0
CUST-00503,0,High-Value Long-Term Power Users,70,65.2,4543.15,64.90214285714285,4,No,0
CUST-00504,0,High-Value Long-Term Power Users,52,84.05,4326.8,83.20769230769231,4,No,0
CUST-00505,0,High-Value Long-Term Power Users,69,79.45,5502.55,79.74710144927536,7,No,0
CUST-00506,2,High-Spend At-Risk Onboarders,20,94.1,1782.4,89.12,5,Yes,1
CUST-00507,2,High-Spend At-Risk Onboarders,11,78.0,851.8,77.43636363636364,3,No,0
CUST-00508,2,High-Spend At-Risk Onboarders,2,94.2,167.5,83.75,4,Yes,1
CUST-00509,2,High-Spend At-Risk Onboarders,6,80.5,502.85,83.80833333333334,3,Yes,1
CUST-00510,1,New Low-Spend Basic Customers,1,19.85,19.85,19.85,1,No,0
CUST-00511,2,High-Spend At-Risk Onboarders,20,94.3,1818.3,90.91499999999999,5,No,0
CUST-00512,0,High-Value Long-Term Power Users,61,106.45,6300.15,103.2811475409836,6,No,0
CUST-00513,2,High-Spend At-Risk Onboarders,5,74.35,334.8,66.96000000000001,2,Yes,1
CUST-00514,0,High-Value Long-Term Power Users,56,105.45,5916.95,105.65982142857142,6,No,0
CUST-00515,0,High-Value Long-Term Power Users,30,95.0,2852.4,95.08,6,No,0
CUST-00516,0,High-Value Long-Term Power Users,40,104.8,4131.95,103.29875,6,Yes,1
CUST-00517,2,High-Spend At-Risk Onboarders,28,54.3,1546.3,55.225,3,No,0
CUST-00518,2,High-Spend At-Risk Onboarders,5,70.05,302.6,60.52,1,No,0
CUST-00519,2,High-Spend At-Risk Onboarders,27,75.2,1929.35,71.4574074074074,2,Yes,1
CUST-00520,1,New Low-Spend Basic Customers,12,20.05,265.45,22.120833333333334,1,No,0
CUST-00521,0,High-Value Long-Term Power Users,67,105.4,6989.45,104.32014925373134,6,No,0
CUST-00522,3,Loyal Low-Spend Long-Termers,29,51.6,1442.0,49.724137931034484,2,No,0
CUST-00523,0,High-Value Long-Term Power Users,55,85.5,4713.4,85.69818181818181,3,No,0
CUST-00524,2,High-Spend At-Risk Onboarders,23,75.6,1758.6,76.4608695652174,2,Yes,1
CUST-00525,0,High-Value Long-Term Power Users,34,100.05,3480.0,102.3529411764706,5,Yes,1
CUST-00526,0,High-Value Long-Term Power Users,52,91.25,4738.3,91.12115384615385,4,No,0
CUST-00527,0,High-Value Long-Term Power Users,72,115.75,8399.15,116.6548611111111,8,No,0
CUST-00528,0,High-Value Long-Term Power Users,58,94.7,5430.35,93.62672413793103,5,No,0
CUST-00529,1,New Low-Spend Basic Customers,35,19.6,686.95,19.627142857142857,1,No,0
CUST-00530,0,High-Value Long-Term Power Users,56,99.9,5706.3,101.89821428571429,6,No,0
CUST-00531,1,New Low-Spend Basic Customers,24,21.1,490.65,20.443749999999998,1,No,0
CUST-00532,3,Loyal Low-Spend Long-Termers,70,20.05,1360.25,19.432142857142857,1,No,0
CUST-00533,2,High-Spend At-Risk Onboarders,2,79.95,174.45,87.225,2,No,0
CUST-00534,0,High-Value Long-Term Power Users,68,107.15,7379.8,108.5264705882353,6,No,0
CUST-00535,2,High-Spend At-Risk Onboarders,1,85.0,85.0,85.0,3,Yes,1
CUST-00536,2,High-Spend At-Risk Onboarders,12,89.55,1021.75,85.14583333333333,4,No,0
CUST-00537,0,High-Value Long-Term Power Users,63,81.55,5029.05,79.82619047619048,3,No,0
CUST-00538,2,High-Spend At-Risk Onboarders,33,58.45,1955.4,59.25454545454546,4,No,0
CUST-00539,0,High-Value Long-Term Power Users,69,95.65,6744.2,97.74202898550725,4,No,0
CUST-00540,0,High-Value Long-Term Power Users,60,80.6,4946.7,82.445,6,No,0
CUST-00541,0,High-Value Long-Term Power Users,72,113.1,8248.5,114.5625,8,No,0
CUST-00542,2,High-Spend At-Risk Onboarders,11,58.95,601.6,54.690909090909095,3,No,0
CUST-00543,1,New Low-Spend Basic Customers,1,19.55,19.55,19.55,1,No,0
CUST-00544,2,High-Spend At-Risk Onboarders,10,86.05,834.1,83.41,3,Yes,1
CUST-00545,1,New Low-Spend Basic Customers,13,45.55,597.0,45.92307692307692,3,Yes,1
CUST-00546,2,High-Spend At-Risk Onboarders,34,78.95,2647.2,77.85882352941177,2,No,0
CUST-00547,2,High-Spend At-Risk Onboarders,39,86.3,3266.0,83.74358974358974,3,Yes,1
CUST-00548,0,High-Value Long-Term Power Users,65,105.05,6744.25,103.75769230769231,6,No,0
CUST-00549,0,High-Value Long-Term Power Users,50,101.9,5265.5,105.31,6,No,0
CUST-00550,1,New Low-Spend Basic Customers,15,19.75,311.6,20.773333333333333,1,No,0
CUST-00551,0,High-Value Long-Term Power Users,72,110.3,7966.9,110.65138888888889,7,No,0
CUST-00552,0,High-Value Long-Term Power Users,72,115.6,8220.4,114.17222222222222,8,No,0
CUST-00553,3,Loyal Low-Spend Long-Termers,55,19.35,1153.25,20.96818181818182,1,No,0
CUST-00554,1,New Low-Spend Basic Customers,23,25.6,514.75,22.380434782608695,2,No,0
CUST-00555,2,High-Spend At-Risk Onboarders,32,80.35,2596.15,81.1296875,3,Yes,1
CUST-00556,0,High-Value Long-Term Power Users,56,68.75,3808.0,68.0,5,No,0
